Name,Vac,Paco,Pdco,Vdco,Pso,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,Manufacturer,Model
Schuco USA: SWR2500U (208V) 208V [CEC 2016],208.0,2100.0,2298.27,300.0,19.3311,-2.02e-05,4.11e-05,0.0014307,-0.000404357,0.23600000000000002,480.0,0.004375,100.0,480.0,Schuco USA,SWR2500U (208V) 208V [CEC 2016]
Schuco USA: SWR2500U (240V) 240V [CEC 2016],240.0,2500.0,2699.11,300.0,22.3701,-1.39e-05,3.96e-05,0.00153559,-0.00015769,0.318,480.0,0.00520833,100.0,480.0,Schuco USA,SWR2500U (240V) 240V [CEC 2016]
Schuco USA: SWR2500U [208V] 208V [CEC 2018],208.0,2100.0,2298.27,300.0,19.3311,-2.0195e-05,4.10974e-05,0.0014307,-0.000404357,0.23600000000000002,480.0,7.66092,100.0,480.0,Schuco USA,SWR2500U [208V] 208V [CEC 2018]
Schuco USA: SWR2500U [240V] 240V [CEC 2018],240.0,2500.0,2699.11,300.0,22.3701,-1.3899300000000001e-05,3.96054e-05,0.00153559,-0.00015769,0.318,480.0,8.99702,100.0,480.0,Schuco USA,SWR2500U [240V] 240V [CEC 2018]
Schuco USA: SWR2500U-SBD (208V) 208V [CEC 2016],208.0,2100.0,2298.27,300.0,19.3311,-2.02e-05,4.11e-05,0.0014307,-0.000404357,0.23600000000000002,480.0,0.004375,100.0,480.0,Schuco USA,SWR2500U-SBD (208V) 208V [CEC 2016]
Schuco USA: SWR2500U-SBD (240V) 240V [CEC 2016],240.0,2500.0,2699.11,300.0,22.3701,-1.39e-05,3.96e-05,0.00153559,-0.00015769,0.318,480.0,0.00520833,100.0,480.0,Schuco USA,SWR2500U-SBD (240V) 240V [CEC 2016]
Schuco USA: SWR2500U-SBD [208V] 208V [CEC 2018],208.0,2100.0,2298.27,300.0,19.3311,-2.0195e-05,4.10974e-05,0.0014307,-0.000404357,0.23600000000000002,480.0,7.66092,100.0,480.0,Schuco USA,SWR2500U-SBD [208V] 208V [CEC 2018]
Schuco USA: SWR2500U-SBD [240V] 240V [CEC 2018],240.0,2500.0,2699.11,300.0,22.3701,-1.3899300000000001e-05,3.96054e-05,0.00153559,-0.00015769,0.318,480.0,8.99702,100.0,480.0,Schuco USA,SWR2500U-SBD [240V] 240V [CEC 2018]
"Shanghai Chint Power Systems: CPS SC100KT-O-xx-480, xx is US or CA 480V [CEC 2012]",480.0,100000.0,104292.1557,428.89714289999995,603.4377153,-2.25e-07,3.27e-05,1.79E-03,0.00045,34.0,600.0,350.0,300.0,600.0,Shanghai Chint Power Systems,"CPS SC100KT-O-xx-480, xx is US or CA 480V [CEC 2012]"
"Shanghai Chint Power Systems: CPS SC20KTL-DO-xx-480, xx is US or CA 480V [CEC 2012]",480.0,20000.0,20764.07981,425.55334910000005,81.26705824,-7.93e-07,-6.04e-05,-5.69E-04,-0.00305,2.2,600.0,70.0,300.0,550.0,Shanghai Chint Power Systems,"CPS SC20KTL-DO-xx-480, xx is US or CA 480V [CEC 2012]"
Shanghai Chint Power Systems: CPS SCE4KTL-O US (208V) 208V [CEC 2012],208.0,3690.0,3789.7722259999996,359.2711963,18.49318939,-3.3e-06,1.57e-05,2.11E-03,-0.00155,0.21,600.0,19.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE4KTL-O US (208V) 208V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE4KTL-O US (240V) 240V [CEC 2012],240.0,3980.0,4087.6802799999996,359.18819260000004,19.03747215,-1.49e-06,-3.78e-05,-5.95E-04,-0.00414,0.16,600.0,19.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE4KTL-O US (240V) 240V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE4KTL-O US (277V) 277V [CEC 2012],277.0,3980.0,4080.945723,359.1450463,25.81399283,-2.54e-06,-4.88e-05,-1.21E-03,-0.000454,0.11,600.0,19.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE4KTL-O US (277V) 277V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE5KTL-O US (208V) 208V [CEC 2012],208.0,4470.0,4594.78269,359.0048407,23.90967903,-3.19e-06,1.9399999999999997e-05,2.36E-03,-0.00155,0.07,600.0,26.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE5KTL-O US (208V) 208V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE5KTL-O US (240V) 240V [CEC 2012],240.0,4830.0,4964.670986,356.2372148,25.42816927,-2.19e-06,-3.82e-05,3.65E-06,-0.0015,0.12,600.0,26.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE5KTL-O US (240V) 240V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE5KTL-O US (277V) 277V [CEC 2012],277.0,4830.0,4954.017925,358.4920315,30.29128852,-1.54e-06,-5.11e-05,-2.32E-03,0.00015,0.09,600.0,26.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE5KTL-O US (277V) 277V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE6KTL-O US (208V) 208V [CEC 2012],208.0,5980.0,6169.541432999999,362.35895930000004,24.04559663,-2.81e-06,1.1599999999999999e-05,4.12E-03,-0.000655144,0.11,600.0,32.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE6KTL-O US (208V) 208V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE6KTL-O US (240V) 240V [CEC 2012],240.0,6010.0,6189.262869,362.48025930000006,27.41989498,-2.25e-06,-3.11e-05,8.80E-04,0.000746,0.08,600.0,32.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE6KTL-O US (240V) 240V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE6KTL-O US (277V) 277V [CEC 2012],277.0,6000.0,6165.665747,361.1230796,36.7922723,-1.81e-06,-4.6700000000000003e-05,-1.86E-03,0.000721,0.07,600.0,32.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE6KTL-O US (277V) 277V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE7KTL-O US (208V) 208V [CEC 2012],208.0,6950.0,7203.41834,362.82239439999995,22.90621083,-2.89e-06,9.62e-06,5.20E-03,-0.00035499999999999996,0.09,600.0,37.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE7KTL-O US (208V) 208V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE7KTL-O US (240V) 240V [CEC 2012],240.0,6920.0,7135.435129,362.80686299999996,30.89761386,-2e-06,-3.9899999999999994e-05,8.83E-04,-0.00141,0.17,600.0,37.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE7KTL-O US (240V) 240V [CEC 2012]
Shanghai Chint Power Systems: CPS SCE7KTL-O US (277V) 277V [CEC 2012],277.0,7010.0,7228.746709,362.1022463,31.72883236,-2.05e-06,-5.2000000000000004e-05,-7.70E-04,-0.001,0.02,600.0,37.0,105.0,500.0,Shanghai Chint Power Systems,CPS SCE7KTL-O US (277V) 277V [CEC 2012]
Sharp: JH-3500U 276V [CEC 2016],276.0,3500.0,3782.43,276.0,66.8464,-5.63e-06,-3.3100000000000005e-05,-0.00334801,0.00170697,0.65,304.0,0.011513200000000001,100.0,304.0,Sharp,JH-3500U 276V [CEC 2016]
Sharp: JH-3500U [240V] 240V [CEC 2018],240.0,3500.0,3782.43,276.0,66.8464,-5.631849999999999e-06,-3.30629e-05,-0.00334801,0.00170697,0.65,304.0,13.7045,100.0,304.0,Sharp,JH-3500U [240V] 240V [CEC 2018]
Sharp: JH3500U 240V [CEC 2005],240.0,3500.0,3784.308664,276.5895238,75.46956317,-5.76e-06,-8.73e-05,-7.29E-03,0.0022600000000000003,0.65,0.0,0.0,215.0,304.0,Sharp,JH3500U 240V [CEC 2005]
Shenzhen BYD: BSG250K-U 480V [CEC 2012],480.0,250370.0,262704.7496,371.4236667,2672.016266,-1.0900000000000001e-07,2.33e-05,1.38E-03,-0.00299,151.0,600.0,800.0,300.0,600.0,Shenzhen BYD,BSG250K-U 480V [CEC 2012]
Shenzhen BYD: BSG250K-U-N 480V [CEC 2012],480.0,250370.0,262704.7496,371.4236667,2672.016266,-1.0900000000000001e-07,2.33e-05,1.38E-03,-0.00299,151.0,600.0,800.0,300.0,600.0,Shenzhen BYD,BSG250K-U-N 480V [CEC 2012]
Shenzhen BYD: BSG250K-U/N 370V [CEC 2016],370.0,250400.0,262527.0,370.0,2646.24,-1.0900000000000001e-07,2.72e-05,0.0015493,-0.00229287,151.0,480.0,0.521667,330.0,480.0,Shenzhen BYD,BSG250K-U/N 370V [CEC 2016]
Shenzhen BYD: BSG5000-U (208V) 208V [CEC 2016],208.0,4910.0,5377.77,400.0,62.6764,-1.1e-05,1.31e-05,0.00118061,0.00016281,1.32,550.0,0.00892727,100.0,550.0,Shenzhen BYD,BSG5000-U (208V) 208V [CEC 2016]
Shenzhen BYD: BSG5000-U (240V) 240V [CEC 2016],240.0,4880.0,5311.67,400.0,55.0137,-9.14e-06,7.34e-06,0.000778927,-0.00043839800000000005,1.75,550.0,0.00887273,100.0,550.0,Shenzhen BYD,BSG5000-U (240V) 240V [CEC 2016]
Shenzhen BYD: BSG5000-U [208V] 208V [CEC 2018],208.0,4910.0,5377.77,400.0,62.6764,-1.0991500000000001e-05,1.31374e-05,0.00118061,0.00016281,1.32,550.0,13.4444,100.0,550.0,Shenzhen BYD,BSG5000-U [208V] 208V [CEC 2018]
Shenzhen BYD: BSG5000-U [240V] 240V [CEC 2018],240.0,4880.0,5311.67,400.0,55.0137,-9.143350000000001e-06,7.33903e-06,0.000778927,-0.00043839800000000005,1.75,550.0,13.2792,100.0,550.0,Shenzhen BYD,BSG5000-U [240V] 240V [CEC 2018]
Shenzhen Byd Auto Co Ltd: BSG5000-U - 208Vac 208V [CEC 2011],208.0,4820.0,5267.088011,400.48369049999997,53.37097827,-1.0199999999999999e-05,2.6700000000000002e-05,1.55E-03,0.000148,1.0,550.0,23.0,250.0,440.0,Shenzhen Byd Auto Co Ltd,BSG5000-U - 208Vac 208V [CEC 2011]
Shenzhen Byd Auto Co Ltd: BSG5000-U - 240Vac 240V [CEC 2011],240.0,4940.0,5627.33702,324.6552381,50.28586052,-9.28e-06,8.43e-06,1.89E-03,-0.00011999999999999999,1.0,550.0,23.0,250.0,440.0,Shenzhen Byd Auto Co Ltd,BSG5000-U - 240Vac 240V [CEC 2011]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [208V] 208V [CEC 2018],208.0,8630.0,8915.3,480.0,27.6532,-1.52376e-06,-2.30281e-05,0.00067862,-3.22223e-05,3.3,550.0,18.5735,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [208V] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,8630.0,8915.3,480.0,27.6532,-1.52376e-06,-2.30281e-05,0.00067862,-3.22223e-05,3.3,550.0,18.5735,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [240V] 240V [CEC 2018],240.0,10058.0,10351.4,480.0,29.9238,-9.15428e-07,-3.10331e-05,0.00317057,0.00391897,3.5,550.0,21.5655,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [240V] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,10058.0,10351.4,480.0,29.9238,-9.15428e-07,-3.10331e-05,0.00317057,0.00391897,3.5,550.0,21.5655,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [277V] 277V [CEC 2018],277.0,10165.0,10413.3,480.0,37.9214,-1.19274e-06,-3.48682e-05,-0.000574744,-0.000991956,3.7,550.0,21.6943,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [277V] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 10000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,10165.0,10413.3,480.0,37.9214,-1.19274e-06,-3.48682e-05,-0.000574744,-0.000991956,3.7,550.0,21.6943,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 10000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 4000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,3620.0,3750.28,482.0,24.6003,-1.5052500000000001e-06,-3.4320500000000005e-05,-0.00125227,0.000283495,0.05,550.0,7.78067,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 4000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 4000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,4050.0,4178.42,482.0,25.7467,-1.15716e-06,-3.4712800000000004e-05,-0.0011963,0.000787458,0.05,550.0,8.66892,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 4000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 4000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,4060.0,4175.81,482.0,18.3514,1.7607400000000002e-06,-4.5345e-05,-0.00326345,0.00175304,0.05,550.0,8.6635,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 4000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,4590.0,4759.82,482.0,28.4559,-2.03377e-06,-3.55874e-05,-0.000958279,0.000109575,0.05,550.0,9.87514,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 5000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,5070.0,5239.35,482.0,29.1741,-1.89629e-06,-3.92486e-05,-0.00109201,-0.000588115,0.05,550.0,10.87,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 5000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,5060.0,5210.98,482.0,27.9224,-1.3993700000000001e-06,-4.2114e-05,-0.00188364,0.000194453,0.05,550.0,10.8112,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 5000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,5340.0,5549.46,482.0,28.0577,-2.4581599999999998e-06,-3.59167e-05,-0.000927545,-1.2403e-05,0.05,550.0,11.5134,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 6000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,6080.0,6290.75,482.0,28.2443,-1.6744900000000002e-06,-2.8429000000000002e-05,-0.000932605,0.00100672,0.05,550.0,13.0513,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 6000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,6080.0,6268.23,482.0,29.6743,-1.5740700000000001e-06,-4.5501800000000005e-05,-0.00190558,-0.0010720999999999999,0.05,550.0,13.0046,100.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 6000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 7000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,6093.0,6366.17,385.0,17.5358,-2.58837e-06,-3.62509e-05,0.000444694,-0.000190552,0.05,485.0,16.5355,280.0,485.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 7000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 7000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,7016.07,7270.86,385.0,31.9145,-1.93582e-06,-5.4413500000000003e-05,-0.00114836,0.00124929,0.051,480.0,18.8853,275.0,480.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 7000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 7600MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,6741.01,7055.16,380.0,15.7079,-2.4657e-06,-4.1548e-05,0.00111085,0.000564166,0.05,480.0,18.5662,270.0,480.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 7600MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [208V] 208V [CEC 2018],208.0,7107.0,7321.85,480.0,26.6311,-1.82335e-06,-2.14899e-05,0.00147493,-0.000802236,3.3,550.0,15.2539,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [208V] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,7107.0,7321.85,480.0,26.6311,-1.82335e-06,-2.14899e-05,0.00147493,-0.000802236,3.3,550.0,15.2539,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [240V] 240V [CEC 2018],240.0,8061.0,8271.97,480.0,30.2976,-1.44439e-06,-2.6456999999999998e-05,0.000284737,-0.00216301,3.5,550.0,17.2333,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [240V] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,8061.0,8271.97,480.0,30.2976,-1.44439e-06,-2.6456999999999998e-05,0.000284737,-0.00216301,3.5,550.0,17.2333,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [277V] 277V [CEC 2018],277.0,8137.0,8320.55,480.0,27.8002,-9.51965e-07,-3.30909e-05,-0.000880035,-0.00409967,3.7,550.0,17.3345,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [277V] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 8000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,8137.0,8320.55,480.0,27.8002,-9.51965e-07,-3.30909e-05,-0.000880035,-0.00409967,3.7,550.0,17.3345,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 8000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 90000MTLP-US [208V] [SI1] 208V [CEC 2018],208.0,7864.0,8120.27,480.0,25.6276,-1.77324e-06,-1.95384e-05,0.00155022,-0.000473725,3.3,550.0,16.9172,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 90000MTLP-US [208V] [SI1] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 90000MTLP-US [240V] [SI1] 240V [CEC 2018],240.0,9061.0,9316.63,480.0,29.771,-1.52971e-06,-2.8317699999999998e-05,0.000635099,-0.00177663,3.5,550.0,19.4097,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 90000MTLP-US [240V] [SI1] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 90000MTLP-US [277V] [SI1] 277V [CEC 2018],277.0,9169.0,9379.77,480.0,30.362,-1.0079299999999999e-06,-3.69016e-05,-0.000346386,-0.00343367,3.7,550.0,19.5412,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 90000MTLP-US [277V] [SI1] 277V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 9000MTLP-US [208V] 208V [CEC 2018],208.0,7864.0,8120.27,480.0,25.6276,-1.77324e-06,-1.95384e-05,0.00155022,-0.000473725,3.3,550.0,16.9172,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 9000MTLP-US [208V] 208V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 9000MTLP-US [240V] 240V [CEC 2018],240.0,9061.0,9316.63,480.0,29.771,-1.52971e-06,-2.8317699999999998e-05,0.000635099,-0.00177663,3.5,550.0,19.4097,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 9000MTLP-US [240V] 240V [CEC 2018]
Shenzhen Growatt New Energy Technology Co  Ltd : Growatt 9000MTLP-US [277V] 277V [CEC 2018],277.0,9169.0,9379.77,480.0,30.362,-1.0079299999999999e-06,-3.69016e-05,-0.000346386,-0.00343367,3.7,550.0,19.5412,330.0,550.0,Shenzhen Growatt New Energy Technology Co  Ltd,Growatt 9000MTLP-US [277V] 277V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [208V] 208V [CEC 2018]",208.0,8630.0,8915.3,480.0,27.6532,-1.52376e-06,-2.30281e-05,0.00067862,-3.22223e-05,3.3,550.0,18.5735,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [208V] 208V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [208V] [SI1] 208V [CEC 2018]",208.0,8630.0,8915.3,480.0,27.6532,-1.52376e-06,-2.30281e-05,0.00067862,-3.22223e-05,3.3,550.0,18.5735,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [208V] [SI1] 208V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [240V] 240V [CEC 2018]",240.0,10058.0,10351.4,480.0,29.9238,-9.15428e-07,-3.10331e-05,0.00317057,0.00391897,3.5,550.0,21.5655,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [240V] 240V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [240V] [SI1] 240V [CEC 2018]",240.0,10058.0,10351.4,480.0,29.9238,-9.15428e-07,-3.10331e-05,0.00317057,0.00391897,3.5,550.0,21.5655,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [240V] [SI1] 240V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [277V] 277V [CEC 2018]",277.0,10165.0,10413.3,480.0,37.9214,-1.19274e-06,-3.48682e-05,-0.000574744,-0.000991956,3.7,550.0,21.6943,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [277V] 277V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 10000MTLP-US [277V] [SI1] 277V [CEC 2018]",277.0,10165.0,10413.3,480.0,37.9214,-1.19274e-06,-3.48682e-05,-0.000574744,-0.000991956,3.7,550.0,21.6943,330.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 10000MTLP-US [277V] [SI1] 277V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [208V] [SI1] 208V [CEC 2018]",208.0,3620.0,3750.28,482.0,24.6003,-1.5052500000000001e-06,-3.4320500000000005e-05,-0.00125227,0.000283495,0.05,550.0,7.78067,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 4000MTLP-US [208V] [SI1] 208V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [240V] [SI1] 240V [CEC 2018]",240.0,4050.0,4178.42,482.0,25.7467,-1.15716e-06,-3.4712800000000004e-05,-0.0011963,0.000787458,0.05,550.0,8.66892,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 4000MTLP-US [240V] [SI1] 240V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [277V] [SI1] 277V [CEC 2018]",277.0,4060.0,4175.81,482.0,18.3514,1.7607400000000002e-06,-4.5345e-05,-0.00326345,0.00175304,0.05,550.0,8.6635,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 4000MTLP-US [277V] [SI1] 277V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [208V] [SI1] 208V [CEC 2018]",208.0,4590.0,4759.82,482.0,28.4559,-2.03377e-06,-3.55874e-05,-0.000958279,0.000109575,0.05,550.0,9.87514,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 5000MTLP-US [208V] [SI1] 208V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [240V] [SI1] 240V [CEC 2018]",240.0,5070.0,5239.35,482.0,29.1741,-1.89629e-06,-3.92486e-05,-0.00109201,-0.000588115,0.05,550.0,10.87,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 5000MTLP-US [240V] [SI1] 240V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [277V] [SI1] 277V [CEC 2018]",277.0,5060.0,5210.98,482.0,27.9224,-1.3993700000000001e-06,-4.2114e-05,-0.00188364,0.000194453,0.05,550.0,10.8112,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 5000MTLP-US [277V] [SI1] 277V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [208V] [SI1] 208V [CEC 2018]",208.0,5340.0,5549.46,482.0,28.0577,-2.4581599999999998e-06,-3.59167e-05,-0.000927545,-1.2403e-05,0.05,550.0,11.5134,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 6000MTLP-US [208V] [SI1] 208V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [240V] [SI1] 240V [CEC 2018]",240.0,6080.0,6290.75,482.0,28.2443,-1.6744900000000002e-06,-2.8429000000000002e-05,-0.000932605,0.00100672,0.05,550.0,13.0513,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 6000MTLP-US [240V] [SI1] 240V [CEC 2018]
"Shenzhen Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [277V] [SI1] 277V [CEC 2018]",277.0,6080.0,6268.23,482.0,29.6743,-1.5740700000000001e-06,-4.5501800000000005e-05,-0.00190558,-0.0010720999999999999,0.05,550.0,13.0046,100.0,550.0,"Shenzhen Growatt New Energy Technology Co., Ltd.",Growatt 6000MTLP-US [277V] [SI1] 277V [CEC 2018]
